"area","file","line","label","field","dynamic_name","column","declared_required","named","api_modules","target_tables","candidate_tables","disposition","candidate_nonempty_rows","scenario","evidence_key","note"
"revenue","revenue/index.vue","612","关联应收","receivableId","","receivable_id","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_allocation;collection_schedule;receivable_adjustment","DATA_VALUE","4","SEEDED","collection_allocation.receivable_id:2;collection_schedule.receivable_id:1;receivable_adjustment.receivable_id:1",""
"revenue","revenue/index.vue","623","分配金额","allocatedAmount","","allocated_amount","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_allocation;collection_record;sales_invoice","DATA_VALUE","7","SEEDED","collection_allocation.allocated_amount:2;collection_record.allocated_amount:2;sales_invoice.allocated_amount:3",""
"revenue","revenue/index.vue","630","付款方名称","payerName","","payer_name","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record","DATA_VALUE","2","SEEDED","collection_record.payer_name:2",""
"revenue","revenue/index.vue","633","附件数量","attachmentCount","","attachment_count","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","7","SEEDED","collection_record.attachment_count:2;contract_revenue.attachment_count:1;owner_settlement.attachment_count:1;sales_invoice.attachment_count:3",""
"settings","settings/index.vue","74","启用通知","notificationEnabled","","notification_enabled","False","False","","sys_user_preference","","JSON_VALUE","0","SEEDED","sys_user_preference.preferences","字段持久化在用户偏好 JSON 中。"
"settings","settings/index.vue","89","主题","theme","","theme","False","False","","sys_user_preference","","JSON_VALUE","0","SEEDED","sys_user_preference.preferences","字段持久化在用户偏好 JSON 中。"
"settings","settings/index.vue","96","侧边栏","sidebarCollapsed","","sidebar_collapsed","False","False","","sys_user_preference","","JSON_VALUE","0","SEEDED","sys_user_preference.preferences","字段持久化在用户偏好 JSON 中。"
"settings","settings/index.vue","101","表格密度","tableDensity","","table_density","False","False","","sys_user_preference","","JSON_VALUE","0","SEEDED","sys_user_preference.preferences","字段持久化在用户偏好 JSON 中。"
"settlement","settlement/index.vue","645","关联合同","contractId","","contract_id","True","False","settlement","stl_settlement;stl_settlement_item;settlement_sub_measure","stl_settlement","DATA_VALUE","1","SEEDED","stl_settlement.contract_id:1",""
"settlement","settlement/index.vue","658","合作方","","","","False","False","settlement","stl_settlement;stl_settlement_item;settlement_sub_measure","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"settlement","settlement/index.vue","661","结算类型","","","","True","False","settlement","stl_settlement;stl_settlement_item;settlement_sub_measure","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"settlement","settlement/index.vue","664","备注","remark","","remark","False","False","settlement","stl_settlement;stl_settlement_item;settlement_sub_measure","stl_settlement;stl_settlement_item","DATA_VALUE","2","SEEDED","stl_settlement.remark:1;stl_settlement_item.remark:1",""
"site","site/daily-log.vue","557","项目","projectId","","project_id","True","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log;site_daily_progress","DATA_VALUE","5","SEEDED","site_daily_log.project_id:3;site_daily_progress.project_id:2",""
"site","site/daily-log.vue","564","日报日期","reportDate","","report_date","True","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","3","SEEDED","site_daily_log.report_date:3",""
"site","site/daily-log.vue","570","施工内容","constructionContent","","construction_content","True","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","3","SEEDED","site_daily_log.construction_content:3",""
"site","site/daily-log.vue","573","问题与延误","issuesDelays","","issues_delays","False","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","2","SEEDED","site_daily_log.issues_delays:2",""
"site","site/daily-log.vue","576","次日计划","nextDayPlan","","next_day_plan","False","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","2","SEEDED","site_daily_log.next_day_plan:2",""
"site","site/daily-log.vue","579","人工天气摘要","weatherSummary","","weather_summary","False","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","2","SEEDED","site_daily_log.weather_summary:2",""
"site","site/daily-log.vue","586","在场人数","onSiteHeadcount","","on_site_headcount","False","False","file;projectSchedule;site-daily-log","site_daily_log;site_daily_progress","site_daily_log","DATA_VALUE","3","SEEDED","site_daily_log.on_site_headcount:3",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","54","项目","projectId","","project_id","True","False","","sub_task;sub_measure;sub_measure_item","sub_measure;sub_task","DATA_VALUE","3","SEEDED","sub_measure.project_id:1;sub_task.project_id:2",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","67","分包合同","contractId","","contract_id","True","False","","sub_task;sub_measure;sub_measure_item","sub_measure;sub_task","DATA_VALUE","3","SEEDED","sub_measure.contract_id:1;sub_task.contract_id:2",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","81","分包商","","","","True","False","","sub_task;sub_measure;sub_measure_item","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"subcontract","subcontract/components/SubcontractMeasureModal.vue","84","关联任务","subTaskId","","sub_task_id","True","False","","sub_task;sub_measure;sub_measure_item","sub_measure","DATA_VALUE","1","SEEDED","sub_measure.sub_task_id:1",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","97","计量期次","measurePeriod","","measure_period","True","False","","sub_task;sub_measure;sub_measure_item","sub_measure","DATA_VALUE","1","SEEDED","sub_measure.measure_period:1",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","103","计量日期","measureDate","","measure_date","True","False","","sub_task;sub_measure;sub_measure_item","sub_measure","DATA_VALUE","1","SEEDED","sub_measure.measure_date:1",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","110","扣款金额","deductionAmount","","deduction_amount","False","False","","sub_task;sub_measure;sub_measure_item","sub_measure","DATA_VALUE","1","SEEDED","sub_measure.deduction_amount:1",""
"subcontract","subcontract/components/SubcontractMeasureModal.vue","118","计量附件","","","","True","False","","sub_task;sub_measure;sub_measure_item","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"subcontract","subcontract/components/SubcontractMeasureModal.vue","129","备注","remark","","remark","False","False","","sub_task;sub_measure;sub_measure_item","sub_measure;sub_measure_item;sub_task","DATA_VALUE","4","SEEDED","sub_measure.remark:1;sub_measure_item.remark:1;sub_task.remark:2",""
"subcontract","subcontract/task.vue","836","项目","projectId","","project_id","True","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_measure;sub_task","DATA_VALUE","3","SEEDED","sub_measure.project_id:1;sub_task.project_id:2",""
"subcontract","subcontract/task.vue","857","分包合同","contractId","","contract_id","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_measure;sub_task","DATA_VALUE","3","SEEDED","sub_measure.contract_id:1;sub_task.contract_id:2",""
"subcontract","subcontract/task.vue","871","分包商","","","","False","False","subcontract","sub_task;sub_measure;sub_measure_item","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"subcontract","subcontract/task.vue","874","任务名称","taskName","","task_name","True","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.task_name:2",""
"subcontract","subcontract/task.vue","877","施工区域","workArea","","work_area","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.work_area:2",""
"subcontract","subcontract/task.vue","880","前置任务（FS）","predecessorTaskId","","predecessor_task_id","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","1","SEEDED","sub_task.predecessor_task_id:1",""
"subcontract","subcontract/task.vue","898","计划开始日期","plannedStartDate","","planned_start_date","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.planned_start_date:2",""
"subcontract","subcontract/task.vue","905","计划结束日期","plannedEndDate","","planned_end_date","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.planned_end_date:2",""
"subcontract","subcontract/task.vue","912","实际开始日期","actualStartDate","","actual_start_date","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.actual_start_date:2",""
"subcontract","subcontract/task.vue","919","实际结束日期","actualEndDate","","actual_end_date","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","1","SEEDED","sub_task.actual_end_date:1",""
"subcontract","subcontract/task.vue","926","进度百分比","progressPercent","","progress_percent","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_task","DATA_VALUE","2","SEEDED","sub_task.progress_percent:2",""
"subcontract","subcontract/task.vue","935","状态","status","","status","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_measure;sub_task","DATA_VALUE","3","SEEDED","sub_measure.status:1;sub_task.status:2",""
"subcontract","subcontract/task.vue","950","备注","remark","","remark","False","False","subcontract","sub_task;sub_measure;sub_measure_item","sub_measure;sub_measure_item;sub_task","DATA_VALUE","4","SEEDED","sub_measure.remark:1;sub_measure_item.remark:1;sub_task.remark:2",""
"supplier-sourcing","supplier-sourcing/index.vue","830","采购需求","purchaseRequestId","","purchase_request_id","True","False","file;inventory;purchase;supplierSourcing","sp_sourcing_event;sp_sourcing_supplier;sp_supplier_quote;sp_bid_evaluation;sp_performance_evaluation;sp_blacklist_record;sp_supplier_return;sp_supplier_return_item","sp_sourcing_event","DATA_VALUE","3","SEEDED","sp_sourcing_event.purchase_request_id:3",""
